Name;Class;Blood;EpiCA;EpiCP;EpiMCA;ESC;Liver;Muscle;SpCA;SpCP;Scyte;Sptid1;Sptid2;Testis
Pate4;genes;4,333249266;0,217403396;0,356988239;0;0,093110694;0,037389042;0,137687169;0,083506419;0,065080837;0,01912662;0,055380433;0;0,038635797
Palld;genes;0;1,463813386;1,270420781;0,096664849;0,19361392;1,495561698;1,283055436;0,53182266;0,878591298;0,077123468;0,073061257;0,016479399;0,15864941
Acaa2;genes;0,026599038;1,626459318;5,399288319;0,161108082;0,052803796;7,257433073;2,632254709;0,459992986;4,944516585;0,060310552;0,058449006;0,032958798;0,373292729
Dnah6;genes;0;0,162645932;0,254084156;0,010740539;0;0;0;0,292390413;0,162702092;0,555288971;0,61371456;0,807160952;1,885128283
2610037D02Rik;genes;0;0;0,363975554;0,010633133;0,020241455;0;0,06749371;0,194376523;0,292538362;0,582899173;0,707963581;0,68059917;0,515050643
Scap;genes;0;5,204669818;6,542667022;0,311475624;0,052803796;3,035110504;0,539949684;1,969713555;3,286582265;0,046274081;0,058449006;0,016479399;0,585976262
Mrgprb8;genes;0;0;0;0;0;0;0;0,023589384;0;0;0;0;0
Olfr1287;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Eif3a;genes;0;9,81297122;21,96366967;1,847372669;1,758014394;2,109621736;1,282380499;4,918386541;17,60436639;0,231370405;0,292245028;0,395505571;1,912658622
AU022751;genes;0;0,108430621;0;0;0,009328671;0;0;0,023589384;0;0;0,014612251;0;0,018664636
Cfap221;genes;0;0;0,063521039;0;0;0;0;0,082562844;0;0,061698775;0,10228576;0,247190982;0,261304911
Tango2;genes;0;0,433722485;0,63521039;0,032221616;0,035202531;0,307909761;0,06749371;0,117946919;0,292863766;0,030849387;0,029224503;0,032958798;0,065326228
Olfr462;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Fcer1g;genes;0,026599038;0;0,063521039;0,021481078;0;0;0;0,070768152;0,357619199;0;0;0;0
Slco3a1;genes;0;0,542153106;1,283124989;0,032221616;0;0;0,674937105;0,271277915;0,292538362;0,084990062;0,087819631;0,098876393;0,215203258
Ift43;genes;0;0,054215311;0,508168312;0,075183771;0;0,043987109;0;0,153330995;0,097621255;0,16967163;0,175347017;0,13183519;0,410622002
Dzip1l;genes;0;0,054215311;0,216606743;0,003329567;0;0;0;0,067465638;0,213790549;0,031003634;0,017826947;0,055535574;0,046754914
Olfr963;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
2810474O19Rik;genes;0,092032671;7,828690852;4,465529045;0,422532795;0,871438653;0,796166668;0,202481131;3,533689707;3,368584119;3,187358693;2,412044342;3,100598881;4,110699536
Pkia;genes;0,026599038;0,596368417;2,477320523;0,096664849;0,017601265;0;4,049622629;0,235893839;2,570693058;0;0;0,005932584;0,009332318
Krit1;genes;0;1,030090902;2,319153136;0,107405388;0,123208858;0,219935544;0,134987421;0,566145213;1,648172195;0,769537966;0,628034566;1,217497982;0,805192417
B3gnt2;genes;0;0,596368417;0,578676666;0,021481078;0,334424044;0,35189687;0,134987421;0,212068561;0,683348788;0;0,014612251;0;0,046661591
Cyp4f15;genes;0;0,759014349;1,218333529;0,010740539;0;0,710831677;0;0,155218146;0,647228923;0;0;0;0,009332318
Rfwd2;genes;0;2,53619223;6,098019749;0,150367543;0,265955121;0,747780849;1,061676066;1,017174233;5,564411557;0,695345189;0,729881958;0,639071085;1,622423525
Abcg8;genes;0;0;0,063521039;0,010740539;0;1,40758748;0;0,023589384;0,032540418;0,015424694;0,014612251;0,016479399;0,009332318
Mettl17;genes;0;0,271076553;0,505627471;0;0,105607593;0,131961326;0,202481131;0,070768152;0,357944603;0,184479336;0,146122514;0,230711583;0,205311001
Cxxc4;genes;0,024205124;0,271076553;0;0;0;0;0;0,071239939;0,065731645;0;0;0;0
Scn1a;genes;0;0;0;0,021481078;0;0;0;0,070768152;0;0;0,029224503;0,032958798;0,037329273
Gemin7;genes;0;0,216861242;0,889294547;0,010740539;0,017601265;0,131961326;0,202481131;0,094357536;0,488106277;0,323918566;0,248408274;0,247190982;0,373292729
2510002D24Rik;genes;0;0,381675787;1,631220283;0,033725292;0,127609175;0,133720811;0,042521038;0,298169812;0,741596137;0,335949827;0,122889034;0,114367028;0,25365241
Slc16a14;genes;0;0,054215311;0;0,014070106;0;0;0;0,007312709;0,071588921;0,015424694;0,014612251;0,016479399;0
Rpp40;genes;0;0,216861242;0,68348638;0;0,053155822;0,087974218;0,134987421;0,12290069;0,431485949;0,030849387;0,014612251;0,016479399;0,044515158
Gm5168;genes;0;0;0;0,021481078;0,035202531;0;0;0,142479879;0;0,092548162;0;0;0,009332318
Kng2;genes;0;0;0;0;0,035202531;2,531018238;0,06749371;0,011794692;0,097621255;0;0;0;0
Zeb2os;genes;0;0;0;0;0;0,068180019;0;0,028779048;0,032865823;0;0;0;0,009425641
Slc5a7;genes;0;0;0;0,010740539;0,017601265;0;0;0,011794692;0,032540418;0;0;0;0
Pam16;genes;0;0,596368417;0,889294547;0,053702694;0,052803796;0,043987109;0,269974842;0,235893839;0,911131717;0,586138358;0,30685728;0,41198497;0,755917777
Vopp1;genes;0,053198076;3,144488015;2,66788364;0,064443233;0,017601265;0,087974218;0,06749371;1,415363033;1,627020923;0,030849387;0,043836754;0,032958798;0,065326228
Zfp354a;genes;0;0,114936458;0,409075491;0,010740539;0,069701011;0;0;0,090229393;0,21932242;0,030849387;0,020164907;0;0,018944606
Acsm5;genes;0;0;0;0;0;0,527845305;0;0,023589384;0;0;0;0;0
Gm19434;genes;0;0;0;0;0,040130885;0;0;0,023825278;0,032540418;0;0;0;0
Mrpl30;genes;0;1,084306212;1,778589093;0,021481078;0,070405062;0,527845305;0,404962263;0,658851492;3,057172314;0,061698775;0,087673509;0,098876393;0,186646365
Cdk4;genes;0;2,060181803;4,063440868;0,257772931;0,385819739;0,307909761;0;0,695886825;4,269302902;0,077123468;0,058449006;0,032958798;0,326631138
Slco1a5;genes;0;0,86744497;0,063521039;0,032221616;0;0;0;0,120777646;0,065080837;0;0;0;0
Padi3;genes;0;0,216861242;1,33394182;0,021481078;0;0;0;0,035384076;0,260323348;0;0,029224503;0;0,027996955
Eif1ax;genes;0;2,65655022;5,272246241;0,193329698;0,352025309;0,131961326;0,337468552;1,27382673;4,653605244;0,048433538;0,058449006;0,082396994;0,715602162
Kdelr1;genes;0;3,903502364;6,542667022;0,418881012;0,052803796;1,363600371;0,809924526;1,733819716;4,814029507;0,078665938;0,10287025;0,032958798;0,214643319
Mbtps2;genes;0;0,813229659;1,04110983;0,064550638;0,123560883;0,087974218;0,134987421;0,334379517;1,464318831;0;0,015927354;0;0,054594062
Vmn2r63;genes;0;0;0,063521039;0;0;0;0;0,005897346;0;0;0;0;0
Nkx6-3;genes;0;0;0;0,008592431;0,052803796;0;0;0,001769204;0;0;0;0;0
Las1l;genes;0;1,897535871;3,049009874;0,263250605;0,38722784;0,087974218;0,398212892;1,053030097;2,343235533;0;0;0;0,074658546
Prrx1;genes;0;1,254000134;9,445578506;0,27850217;0;0;0,809924526;0,565555479;9,69379066;0;0;0;0,055993909
Dnajb2;genes;0,026599038;1,192736833;2,350278445;0,096664849;0,035202531;0,439871088;0,472455973;2,818931375;1,561940086;1,465345895;1,256653622;1,071160921;2,529058241
Eya1;genes;0;0;0;0;0,052803796;0;0,539949684;0,083270525;0,062477603;0;0;0;0,018664636
Gprasp2;genes;0;0,233667989;2,101275972;0,05123237;0,052803796;0;0;0,153330995;1,155835664;0;0,024110215;0,016479399;0,150810263
Cldn18;genes;0;0,052588851;0,063521039;0;0,066884809;0,032990332;0;0,011794692;0;0,015887434;0;0;0
Cog1;genes;0;1,926269986;2,862258019;0,128886465;0,070405062;0,196182505;0,134987421;0,824448967;3,382901903;0,133115106;0,121427809;0,100029951;0,920166578
4930402H24Rik;genes;0;0,597994876;1,33394182;0,064443233;0,018129303;0,616259394;0,202481131;2,587401572;1,464318831;1,327911875;1,359816117;1,187999858;1,97975799
Samd14;genes;0;0,596368417;0,63521039;0,064872854;0;0,043987109;0,269974842;0,201099498;0,520646695;0,015424694;0,014612251;0,016479399;0,018664636
BC033916;genes;0;0,061805454;0;0;0,112296074;0;0;0;0;0,182628373;0,132240875;0,133647924;0,120666875
Mir491;genes;0,025003096;0;0;0;0;0;0;0;0;0;0;0;0
Adamts4;genes;0;0,216861242;0,127042078;0;0,017601265;0;0;0,102495873;0,032865823;0;0,014612251;0,016479399;0,055993909
Nipsnap3b;genes;0;1,409598076;1,905631171;0,032221616;0,035202531;0,571832414;0;0,495377062;1,431778412;0,231370405;0,263020526;0,230711583;0,373292729
Slc6a12;genes;0;0;0,381126234;0,021481078;0;0,659806631;0,06749371;0,011794692;0,162702092;0,092548162;0,043836754;0,082396994;0,046661591
Tnfsfm13;genes;0;0,109514927;0;0,032221616;0,070053037;0;0;0,035384076;0,205004636;0;0;0;0
Ptbp1;genes;0,053198076;6,766070764;11,16509303;0,622951249;1,103247319;0,914931862;0,337468552;2,385476446;7,313459049;0,282117647;0,308756872;0,116344555;1,426538165
1700011I03Rik;genes;0;0;0;0,010740539;0;0;0;0,176920379;0;0,370192647;0,350694034;0,214232184;0,326631138
Krtap16-1;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Olfr854;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Myo1c;genes;0;4,026571119;4,954005835;0,470543004;0,266835184;0,177268048;0,620267199;1,907201688;4,289477962;1,920374358;1,477298618;1,582846253;2,603250171
Atr;genes;0;1,463813386;2,99374657;0,236291853;0,431583029;0,131961326;0,134987421;1,017410127;3,156420591;3,069514034;2,864001278;3,262920959;4,298745748
Mir5132;genes;0;0;0;0;0;0;0;0,011794692;0;0;0;0;0
Ang5;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Dppa1;genes;0;0;0,063521039;0;0;0;0;0,011794692;0;0;0;0;0,009332318
Mylpf;genes;0;0;0,063521039;0;0,228816451;0;18,62826409;0,200745657;0,097621255;0,277644485;0,160734766;0,049438196;0,177314046
Abi2;genes;0,03511073;5,242620536;6,209816777;0,272487469;0,218079679;0,043987109;0,208555565;1,993538833;5,426114779;5,020737779;5,611104545;5,241767164;7,03544807
Olfr659;genes;0;0;0;0;0;0;0;0,023589384;0;0;0;0;0
Slco1a4;genes;0;0;0;0;0;1,003785822;0;0,053901742;0,292863766;0,015424694;0;0;0,018664636
Klra7;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Polr3f;genes;0;1,505559176;3,484764202;0,044036209;0,171260313;0,393684623;0,269974842;0,533709811;1,775079827;0,161033802;0,505730022;0,315745281;0,848121081
Sirt5;genes;0;0,271076553;0,190563117;0,010740539;0;0,043987109;0;0,070768152;0,097621255;0,046274081;0,058449006;0,082396994;0,065326228
Pcyt1b;genes;0;0,596368417;0;0,032221616;0,088006327;0;0;0,165243634;0,162702092;0;0;0;0,018664636
4933430I17Rik;genes;0;0,054215311;0,127042078;0;0,035202531;0;0;0,035384076;0,032540418;0,107972855;0,073061257;0,148314589;0,149317092
Polr2h;genes;0;0,325291864;0,254084156;0,042962155;0,158235376;0,043987109;0;0,05897346;0,390485022;0,030849387;0,029224503;0;0,065326228
Tbx6;genes;0;0,054215311;0;0,010740539;0;0;0;0,011794692;0,097621255;0;0;0;0,009332318
A730020E08Rik;genes;4,42049411;0,341014304;3,067430976;0,128134628;0,08290196;0,457465931;0,187632515;0,181756203;0,145781075;0,554671983;0,198142129;0,024883892;0,05160772
4933402N03Rik;genes;0;0;0;0;0;0;0;0,035384076;0;0;0,014612251;0,032958798;0,102655501
Skida1;genes;0;0,054215311;0,127042078;0;0;0,005718324;0,202481131;0,083388472;0,131788695;0,015424694;0,014612251;0;0,046941561
Acss2os;genes;0;0;0,028584468;0;0;0,00791768;0,043195975;0,068173319;0;0;0,006721636;0;0,029676772
C130026I21Rik;genes;0;0,053673158;0,063521039;0;0,035202531;0;0;0,05897346;0,096970447;0;0;0;0
Gm13490;genes;0;0;0;0,003436972;0;0;0;0,010615223;0;0;0;0;0,009332318
Fdx1l;genes;0;0,704799038;0,444647273;0,021481078;0,088006327;0,043987109;0;0,13705432;0,618267951;0,058768083;0,093518409;0,097393247;0,106855044
Dlg3;genes;0;1,734889939;1,776683462;0,193329698;0,035202531;0,35189687;0;0,459992986;1,301616738;0;0;0,016479399;0,177314046
Cacna1i;genes;0;0,069395598;0;0;0,017601265;0;0;0,140946569;0;0,308493873;0,233503778;0,280149779;0,235547712
Taf1;genes;0,030588894;4,196265041;10,52924743;0,419203228;1,514764905;0,362013905;0,182907955;1,693717763;5,808139291;0,057688354;0,042083284;0,05125093;0,245346646
Slc22a16;genes;0;0,054215311;0,063521039;0,042962155;0;0,043987109;0;0,518966446;0,065080837;3,624803005;4,091430397;4,070411499;4,246204796
Rpl30;genes;0,026599038;3,361349258;5,462174148;0,644432326;1,795153064;0,527845305;0;1,792793176;11,8121719;2,159302862;1,870368182;2,125842443;2,743421591
Wnt3a;genes;0;0;0;0;0,017601265;0;0;0,063809283;0;0;0,027178788;0,016479399;0
Spata17;genes;0;0,325291864;0;0;0;0;0;0,082562844;0,097621255;0,493590196;0,5114288;0,54382016;0,746585459
4930596I21Rik;genes;0;0;0,250908104;0,010740539;0;0;0,06749371;0,105444546;0,032540418;0;0,0220645;0;0,024543997
P3h1;genes;0;0,704799038;1,079857664;0,107405388;0,176012655;0,087974218;0,134987421;0,271277915;1,266798491;0,077123468;0,029224503;0,032958798;0,15864941
9930111J21Rik2;genes;0;0,108430621;0,252178525;0,010740539;0;0,087974218;0,06749371;0,086219198;0,379095875;0;0;0;0,018664636
Ctf1;genes;0;0,108430621;0,502451419;0;0,029922151;0,043987109;0,06749371;0,094357536;0,455565858;0,015424694;0,014612251;0;0,056087233
Hist1h2bb;genes;0,057985903;0,232583683;0,204537746;0;0,500932015;0,14163849;0;0,087988402;0,144804862;0,213169266;0,199457232;0,182426945;0,86127965
Ccdc126;genes;0;0,379507174;0,63521039;0,042962155;0,070405062;0;0;0,165125687;0,748429625;0,601563052;0,482204297;0,593258356;0,849240959
4930563H07Rik;genes;0;0;0;0;0;0;0;0,011794692;0;0;0;0;0
Otulin;genes;0;1,409598076;1,524504937;0,064443233;0,123208858;0,263922653;0,134987421;0,401019526;1,496859249;1,403647121;1,285878125;1,285393105;1,297192234
B3galt6;genes;0;0,423421576;1,15481249;0,039954804;0,105607593;0,131961326;0,066818773;0,189304806;0,5209721;0,138822243;0,116898011;0,082396994;0,186646365
Fam53c;genes;0;1,436163578;4,169521003;0,193329698;0,211039173;0,263922653;0,539949684;1,270642163;2,050046363;1,021114719;1,632772974;1,071325715;3,200985154
Mir8105;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Pcdhb10;genes;0;0,084033731;0,063521039;0;0;0;0;0;0,065080837;0,015424694;0;0;0
Def6;genes;0;0,162645932;0,317605195;0,010740539;0,070405062;0;0;0,165125687;0,227782929;0;0,014612251;0;0
Spryd3;genes;0;3,144488015;4,70055689;0,161108082;0,140810124;0,219935544;0,202481131;1,84126936;2,895771839;0;0,029224503;0,032958798;0,305726745
Gm364;genes;0;0;0;0;0;0;0;0,023589384;0;0,399191071;0,423755291;0,329587976;1,147875143
Coq6;genes;0;0,379507174;0,127042078;0;0,052803796;0,043987109;0,134987421;0,153213048;0,194266298;0,262219792;0,277632777;0,230711583;0,429193316
Fmo2;genes;0;2,97425194;5,007998719;1,144189595;0,015313101;0,307909761;0;1,589452687;12,90715698;0;0;0;0,037329273
Gm10354;genes;0;0,108430621;0;0,010740539;0;0,062021823;0;0,224217094;0,053366286;0,116147943;0,25454542;0,004614232;0,072045497
Ppp2r2a;genes;0;1,518028697;2,917521323;0,161108082;0,561832393;0,35189687;1,012405657;0,704261056;1,952750512;0,939363842;0,934891846;1,085497998;1,229159635
Msto1;genes;0;0,1745733;0,901363544;0;0,140810124;0,043987109;0;0,278472677;0,918616013;0,11630219;0,273249102;0,117992495;0,933605116
Olfr677;genes;0;0;0;0;0;0,043987109;0;0;0;0;0;0;0
Magel2;genes;0;0;0;0,010740539;0,037490695;0;0;0,042224997;0,034492844;0;0;0;0
Gm10445;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Olfr295;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Gfod1;genes;0;0,110057081;0,189927907;0,010847944;0,144682402;0,038268785;0,06749371;0,09494727;0,130487078;0,013727977;0,012274291;0,04795505;0,084830773
Gm15217;genes;0;0;0,063521039;0;0,052803796;0;0;0;0;0;0;0;0
Cltb;genes;0;0,596368417;0,952815586;0,150367543;0,105607593;0,395444108;0,404962263;0,318456683;1,106374228;0;0;0;0,055993909
Emc8;genes;0;1,923017067;3,51398388;0,128886465;0,255394362;0,35189687;0,134987421;0,899581155;1,965766679;1,957085129;1,840851434;1,150097241;2,758166654
Ndufa3;genes;0;0,975875591;1,524504937;0,064443233;0,017601265;0,439871088;0,809924526;0,48358237;2,1151272;1,434496508;1,285878125;0,93932573;0,653262276
Vmn2r67;genes;0;0,017891053;0;0,010740539;0,000352025;0;0;0,011794692;0;0,015424694;0;0,010876403;0,010825489
Rgs16;genes;0,026599038;0,108430621;0,127042078;0,021481078;0;2,331316764;0;0,011794692;0,065080837;0;0;0;0,009332318
Pus3;genes;0;0,108430621;0,69873143;0;0,158411389;0,087974218;0;0,094357536;0,858741643;0,061698775;0,029224503;0,049438196;0,055993909
Mir6365;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Lrrc57;genes;0;0,487937795;0,701272271;0,021481078;0,070405062;0,131961326;0,202481131;1,142197968;1,008752972;0,077123468;0,131510263;0,151280881;1,04456638
Decr2;genes;0,172893746;1,276228412;2,5859415;0,098168524;0,15119487;3,57131336;0,147136289;0,406680978;1,299989718;0,176458495;0,10228576;0,07728838;0,250199452
Fezf2;genes;0;0;0;0;0;0;0;0,011794692;0;0;0;0;0
Csmd1;genes;0;0,704799038;0,825138297;0,010740539;0;0,043987109;0;0,05897346;0,390485022;0,015424694;0;0,049438196;0,083990864
Zfp367;genes;0;0,2705344;1,079857664;0,032221616;0,157179301;0,307909761;0;0,530761138;0,977514171;2,961541178;3,799185369;3,213482762;3,975287598
Swsap1;genes;0;0,337761385;0,727951107;0,041351074;0,140810124;0,043987109;0,134987421;0,196145727;0,844749263;0,253119223;0,2336499;0,130352044;0,249452866
Rab17;genes;0;1,680674629;0,444647273;0,343697241;0,052803796;0,043987109;0;0,84921782;0,195242511;0;0;0;0
Mfap3l;genes;0;12,41530613;14,86392314;0,773318792;0;0;0,071543333;6,145034504;9,761800134;0,107972855;0,116898011;0,164793988;0,858479954
1700023L04Rik;genes;0;0,054215311;0;0,021481078;0;0;0;0,247688531;0,032540418;0,015424694;0,029224503;0,065917595;0,335590164
Gm8989;genes;0;0,08023866;0,539293622;0,032221616;0;0;0;0,033968713;0,220624037;0;0,010082453;0,012853931;0,025010613
Gzmf;genes;0;0;0;0;0;0;0;0,011794692;0;0;0;0;0
Urm1;genes;0;0,487937795;0,822597456;0,032221616;0,035202531;0,043987109;0,06749371;0,389224834;0,715889206;0,185096324;0,219183771;0,13183519;0,233307956
Dynlrb1;genes;0;1,138521523;1,651547015;0,161108082;0,070405062;0,527845305;0,06749371;0,625118673;1,87953457;0;0;0,065917595;0,223975638
Map2k7;genes;0;2,439688977;3,239572991;0,161108082;0,105079555;0,395883979;0,472455973;1,259083365;2,733395151;1,496195283;1,256653622;1,054681522;2,509647019
Amigo2;genes;0;0,542153106;1,651547015;0,032221616;0,017601265;0,087974218;0,134987421;0,313267018;0,748429625;0;0,014612251;0;0,074658546
Ccnc;genes;0,207738486;0,833289324;1,335212241;0,053702694;0,286196576;0,395883979;0,06749371;0,25960117;1,120366608;0,438832534;0,64396192;0,533602933;0,779715188
Prdx3;genes;0;2,547035292;3,111895703;0,236291853;0,088006327;0,923729284;0,944911947;1,238324707;2,015228115;0,015424694;0,014612251;0;0,102655501
1700057H21Rik;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Mup11;genes;0;0;0;0;0;1,590133981;0;0;0;0;0;0;0
Taf5;genes;0,026599038;0,539442341;0,444647273;0;0,176012655;0,043987109;0,06749371;0,106152228;0,195242511;0,262219792;0,189959268;0,247190982;0,270637229
Olfr1049;genes;0;0;0;0;0,008800633;0;0;0;0;0;0;0;0
Matn1;genes;0;0;0;0;0;0;0;0,011794692;0;0;0;0;0
Best3;genes;0;0;0,127042078;0;0;0;0,06749371;0,035384076;0,065080837;0;0;0;0
Rprd1a;genes;0;2,220659123;10,75538233;0,279254008;31,98449154;0,175948435;0,269974842;1,135474994;9,40450634;0,901110602;0,818286079;0,889887534;1,128837214
4930433B08Rik;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Slc6a13;genes;0,026599038;0;0,254084156;0,010740539;0;1,451574589;0;0;0,195242511;0;0;0;0,009332318
Rnf4;genes;0;4,275419395;8,63886131;0,300735086;0,738901124;1,75948435;0,337468552;1,745614408;5,693597018;2,807294242;2,031102947;1,746816271;3,536948611
Vcpip1;genes;0,052134114;2,55191467;5,197291415;0,372804101;0,26789126;1,097038492;0,293597641;1,269108853;3,560897992;2,510677383;2,752948167;2,658786199;3,246340221
Mir7117;genes;0;0;0;0;0;0;0;0,011794692;0;0;0;0;0
Vmn1r223;genes;0;0;0;0;0;0;0;0;0;0;0;0,016479399;0
Spry1;genes;0;1,246952144;2,477320523;0,096664849;0,017601265;0,087974218;0,404962263;0,165125687;1,334157157;0;0,014612251;0;0,053940799
Hrg;genes;0;0;0;0;0;10,77684164;0,202481131;0;0;0;0;0;0,009332318
Gm16833;genes;0;0;0,037477413;0;0,026401898;0;0;0,023589384;0;0;0;0;0
Tmem14a;genes;0;0,162645932;0,190563117;0;0;0,043987109;0,06749371;0,05897346;0,097621255;0;0;0;0,018664636
Ccl19;genes;0;0,054215311;0;0,010740539;0;0;0,06749371;0,047178768;0,065080837;0,262219792;0,248408274;0,296629178;0,167981728
Olfr308;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Polr2c;genes;0;0,975875591;1,25199968;0,042962155;0,123208858;0,263922653;0,472455973;0,342046066;1,061793854;0,092548162;0,146122514;0,082396994;0,335963456
Sdf2l1;genes;2,421044431;3,467069113;7,377968685;0,223832828;2,23254451;1,847018697;0,499453458;0,912201475;4,098140301;1,55372939;1,729213833;2,150067159;2,520565832
Eif5b;genes;0;5,110877331;6,597295115;0,549378558;1,263418834;1,200408198;1,087998613;2,124106072;4,978033216;0,780797992;0,729735836;0,99469651;2,08913276
Il24;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Lysmd4;genes;0;0,271076553;0,508168312;0,010740539;0,017601265;0,35189687;0,06749371;0,141536303;0,520321291;0,308493873;0,365306285;0,148314589;0,270637229
Sema6a;genes;0,026599038;0,216861242;0,231851793;0,010740539;0,020945506;0,153075138;0,233528238;0,142951666;0,42302544;0;0;0;0,009332318
Ift20;genes;0,026599038;1,463813386;2,286757406;0,247032392;0,123208858;0,307909761;0,06749371;0,813833744;1,724642178;4,735380946;5,114287997;4,811984444;4,33019566
Olfr259;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Rbp4;genes;0,026599038;0,054215311;0,190563117;0,010740539;0;26,30341129;0,742430815;0,023589384;0,780970043;0,015424694;0;0;0,009332318
